title,link,publication_year,mentions_bh,mentions_bonferroni,mentions_by
Comprehensive evaluation of targeted multiplex bisulphite PCR sequencing for validation of DNA methylation biomarker panels,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00880-y,2020,False,False,False
Prognostic and predictive value of ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00883-9,2020,False,True,False
Ten-eleven translocation methyl-cytosine dioxygenase 2 deficiency exacerbates renal ischemia-reperfusion injury,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00892-8,2020,False,False,False
Identifying epigenetic biomarkers of established prognostic factors and survival in a clinical cohort of individuals with oropharyngeal cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00870-0,2020,False,True,False
Methylome profiling of young adults with depression supports a link with immune response and psoriasis,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00877-7,2020,False,False,False
Circulating unmethylated ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00906-5,2020,True,False,False
AHRR cg05575921 methylation in relation to smoking and PM,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00908-3,2020,False,True,False
Epigenetic measures of ageing predict the prevalence and incidence of leading causes of death and disease burden,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00905-6,2020,False,True,False
Genome-wide methylation patterns predict clinical benefit of immunotherapy in lung cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00907-4,2020,False,False,False
Epigenome-wide DNA methylation profiling of preeclamptic placenta according to severe features,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00918-1,2020,False,True,False
Fecal DNA methylation markers for detecting stages of colorectal cancer and its precursors: a systematic review,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00904-7,2020,False,False,False
The fusiform gyrus exhibits an epigenetic signature for Alzheimer’s disease,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00916-3,2020,False,False,False
"Gene co-expression and histone modification signatures are associated with melanoma progression, epithelial-to-mesenchymal transition, and metastasis",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00910-9,2020,False,False,False
Associations of maternal early-pregnancy blood glucose and insulin concentrations with DNA methylation in newborns,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00924-3,2020,False,True,False
Association between ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00927-0,2020,False,False,False
"Epigenetic stratification of head and neck cancer survivors reveals differences in lycopene levels, alcohol consumption, and methylation of immune regulatory genes",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00930-5,2020,False,False,False
TWIST1 DNA methylation is a cell marker of airway and parenchymal lung fibroblasts that are differentially methylated in asthma,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00931-4,2020,True,True,False
DNA methylation of ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00932-3,2020,False,False,False
Epigenome-wide association study of Alzheimer’s disease replicates 22 differentially methylated positions and 30 differentially methylated regions,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00944-z,2020,False,True,False
"The influences of DNA methylation and epigenetic clocks, on metabolic disease, in middle-aged Koreans",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00936-z,2020,False,False,False
Morphine leads to global genome changes in H3K27me3 levels via a Polycomb Repressive Complex 2 (PRC2) self-regulatory mechanism in mESCs,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00955-w,2020,False,True,False
BET protein inhibitor apabetalone (RVX-208) suppresses pro-inflammatory hyper-activation of monocytes from patients with cardiovascular disease and type 2 diabetes,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00943-0,2020,False,True,False
Epigenetic profiling of Italian patients identified methylation sites associated with hereditary transthyretin amyloidosis,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00967-6,2020,False,True,False
Assessment of ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00968-5,2020,False,False,False
DNA methylation signatures to predict the cervicovaginal microbiome status,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00966-7,2020,False,False,False
5-Hydroxymethylation highlights the heterogeneity in keratinization and cell junctions in head and neck cancers,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00965-8,2020,False,False,False
High-fat diet-induced and genetically inherited obesity differentially alters DNA methylation profile in the germline of adult male rats,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00974-7,2020,False,True,False
Whole blood DNA methylation aging markers predict colorectal cancer survival: a prospective cohort study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00977-4,2020,False,False,False
Altered immune phenotype and DNA methylation in panic disorder,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00972-9,2020,False,True,False
Developmental programming in human umbilical cord vein endothelial cells following fetal growth restriction,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00980-9,2020,False,True,False
Longitudinal data in peripheral blood confirm that PM20D1 is a quantitative trait locus (QTL) for Alzheimer’s disease and implicate its dynamic role in disease progression,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00984-5,2020,False,False,False
Developmental cannabidiol exposure increases anxiety and modifies genome-wide brain DNA methylation in adult female mice,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00993-4,2021,False,True,False
High-resolution analyses of human sperm dynamic methylome reveal thousands of novel age-related epigenetic alterations,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00988-1,2020,False,False,False
DNA methylation epi-signature is associated with two molecularly and phenotypically distinct clinical subtypes of Phelan-McDermid syndrome,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00990-7,2021,False,False,False
Global hypermethylation of intestinal epithelial cells is a hallmark feature of neonatal surgical necrotizing enterocolitis,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00983-6,2020,False,False,False
Childhood DNA methylation as a marker of early life rapid weight gain and subsequent overweight,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-020-00952-z,2021,False,True,False
"Genetic, epigenetic, and environmental factors controlling oxytocin receptor gene expression",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01017-5,2021,False,True,False
Changes in epigenetic profiles throughout early childhood and their relationship to the response to pneumococcal vaccination,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01012-w,2021,False,False,False
5-AZA-dC induces epigenetic changes associated with modified glycosylation of secreted glycoproteins and increased EMT and migration in chemo-sensitive cancer cells,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01015-7,2021,False,False,False
DNA methylation profiles of bronchoscopic biopsies for the diagnosis of lung cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01024-6,2021,False,False,False
DNA methylation and cancer incidence: lymphatic–hematopoietic versus solid cancers in the Strong Heart Study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01030-8,2021,False,False,False
DNA methylation mediates the effect of maternal smoking on offspring birthweight: a birth cohort study of multi-ethnic US mother–newborn pairs,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01032-6,2021,False,True,False
Lifestyle weight-loss intervention may attenuate methylation aging: the CENTRAL MRI randomized controlled trial,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01038-0,2021,False,False,False
Genome-wide analysis of DNA methylation in Hirschsprung enteric precursor cells: unraveling the epigenetic landscape of enteric nervous system development,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01040-6,2021,False,False,False
Epigenetic age acceleration is associated with cardiometabolic risk factors and clinical cardiovascular disease risk scores in African Americans,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01035-3,2021,False,True,False
BRG1 knockdown inhibits proliferation through multiple cellular pathways in prostate cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01023-7,2021,False,False,False
DNA methylation and gene expression integration in cardiovascular disease,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01064-y,2021,False,False,False
DNA methylation of ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01063-z,2021,False,False,False
"Integrative study of EZH2 mutational status, copy number, protein expression and H3K27 trimethylation in AML/MDS patients",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01052-2,2021,False,False,False
Identification of DNA methylation markers for early detection of CRC indicates a role for nervous system-related genes in CRC,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01067-9,2021,False,False,False
"Associations among phthalate exposure, DNA methylation of ",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01061-1,2021,False,False,False
DNA methylation in cord blood in association with prenatal depressive symptoms,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01054-0,2021,True,False,False
An EPIC predictor of gestational age and its application to newborns conceived by assisted reproductive technologies,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01055-z,2021,False,False,False
Disease-associated DNA methylation signatures in esophageal biopsies of children diagnosed with Eosinophilic Esophagitis,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01072-y,2021,False,False,False
DNA hypermethylation contributes to colorectal cancer metastasis by regulating the binding of CEBPB and TFCP2 to the ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01071-z,2021,False,False,False
Identification of ZBTB18 as a novel colorectal tumor suppressor gene through genome-wide promoter hypermethylation analysis,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01070-0,2021,False,False,False
DNA methylation biomarkers of myocardial infarction and cardiovascular disease,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01078-6,2021,False,True,False
"Associations of circulating folate, vitamin B12 and homocysteine concentrations in early pregnancy and cord blood with epigenetic gestational age: the Generation R Study",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01065-x,2021,False,True,False
Characteristics of epigenetic aging across gestational and perinatal tissues,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y,2021,False,False,False
Weight loss after Roux-En-Y gastric bypass surgery reveals skeletal muscle DNA methylation changes,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01086-6,2021,True,False,False
Identification of DNA methylation biomarkers for risk of liver metastasis in early-stage colorectal cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01108-3,2021,False,False,False
Does the epigenetic clock GrimAge predict mortality independent of genetic influences: an 18 year follow-up study in older female twin pairs,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01112-7,2021,False,False,False
The epigenetic etiology of cardiovascular disease in a longitudinal Swedish twin study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01113-6,2021,False,True,False
A novel DNA methylation signature is associated with androgen receptor activity and patient prognosis in bone metastatic prostate cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01119-0,2021,False,False,False
Combined prenatal ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01115-4,2021,False,False,False
"DNA methylation and behavioral dysfunction in males with 47,XXY and 49,XXXXY: a pilot study",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01123-4,2021,False,True,False
DNA methylation under the major depression pathway predicts pediatric quality of life four-month post-pediatric mild traumatic brain injury,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01128-z,2021,False,False,False
DNA methylation analysis reveals epimutation hotspots in patients with dilated cardiomyopathy-associated laminopathies,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01127-0,2021,False,False,False
Genome-wide DNA methylome analysis identifies methylation signatures associated with survival and drug resistance of ovarian cancers,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01130-5,2021,False,False,False
Differential DNA methylation by early versus late parenteral nutrition in the PICU: a biological basis for its impact on emotional and behavioral problems documented 4 years later,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01124-3,2021,False,False,False
Spatial epi-proteomics enabled by histone post-translational modification analysis from low-abundance clinical samples,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01120-7,2021,False,False,False
Genome wide DNA methylation analysis of alveolar capillary dysplasia lung tissue reveals aberrant methylation of genes involved in development including the ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01134-1,2021,False,True,False
Interplay of Val66Met and BDNF methylation: effect on reward learning and cognitive performance in major depression,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01136-z,2021,False,False,False
Childhood growth and development and DNA methylation age in mid-life,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01138-x,2021,False,True,False
Targeting the methyltransferase SETD8 impairs tumor cell survival and overcomes drug resistance independently of p53 status in multiple myeloma,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01160-z,2021,False,False,False
Childhood-onset dystonia-causing ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01145-y,2021,True,False,False
Hi-C profiling of cancer spheroids identifies 3D-growth-specific chromatin interactions in breast cancer endocrine resistance,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01167-6,2021,False,False,False
DNA 5-hydroxymethylcytosine in pediatric central nervous system tumors may impact tumor classification and is a positive prognostic marker,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01156-9,2021,False,False,False
Combined effects of progesterone and ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01172-9,2021,False,False,False
Integrative genomics analysis of nasal intestinal-type adenocarcinomas demonstrates the major role of CACNA1C and paves the way for a simple diagnostic tool in male woodworkers,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01122-5,2021,False,True,False
Impact of vitamin C supplementation on placental DNA methylation changes related to maternal smoking: association with gene expression and respiratory outcomes,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01161-y,2021,False,True,False
Diagnosis of pulmonary nodules by DNA methylation analysis in bronchoalveolar lavage fluids,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01163-w,2021,False,False,False
Investigating the DNA methylation profile of e-cigarette use,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01174-7,2021,False,True,False
"DNA methylation profiling identifies two distinct subgroups in breast cancers with low hormone receptor expression, mainly associated with ",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01176-5,2021,False,False,False
DNA methylation signatures of incident coronary heart disease: findings from epigenome-wide association studies,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01175-6,2021,False,True,False
Race/ethnicity-associated blood DNA methylation differences between Japanese and European American women: an exploratory study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01171-w,2021,False,True,False
Impact of BMI and waist circumference on epigenome-wide DNA methylation and identification of epigenetic biomarkers in blood: an EWAS in multi-ethnic Asian individuals,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01162-x,2021,False,True,False
Validating biomarkers and models for epigenetic inference of alcohol consumption from blood,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01186-3,2021,False,True,False
Cell-free DNA 5-hydroxymethylcytosine profiles of long non-coding RNA genes enable early detection and progression monitoring of human cancers,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01183-6,2021,False,False,False
DNA methylation of the ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01184-5,2021,False,False,False
Father-to-offspring transmission of extremely long ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01192-5,2021,False,True,False
Epigenetic adaptations of the masticatory mucosa to periodontal inflammation,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01190-7,2021,False,True,False
Epigenetic age acceleration and cardiovascular outcomes in school-age children: The Generation R Study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01193-4,2021,False,False,False
Skeletal muscle methylome and transcriptome integration reveals profound sex differences related to muscle function and substrate metabolism,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01188-1,2021,False,False,False
Epigenetic quantification of circulating immune cells in peripheral blood of triple-negative breast cancer patients,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01196-1,2021,False,False,False
Identification of DNA methylation biomarkers with potential to predict response to neoadjuvant chemotherapy in triple-negative breast cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01210-6,2021,False,False,False
"Fibroblast growth factor (FGF), FGF receptor (FGFR), and cyclin D1 (",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01212-4,2021,False,True,False
DNA methylation mediates the association between breastfeeding and early-life growth trajectories,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01209-z,2021,False,False,False
Epigenetic biomarkers of ageing are predictive of mortality risk in a longitudinal clinical cohort of individuals diagnosed with oropharyngeal cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01220-4,2022,False,False,False
Circulating tumor DNA methylation marker MYO1-G for diagnosis and monitoring of colorectal cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01216-0,2021,False,False,False
DNA methylation signatures associated with cardiometabolic risk factors in children from India and The Gambia: results from the EMPHASIS study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01213-3,2022,False,True,False
Epigenetics of single-site and multi-site atherosclerosis in African Americans from the Genetic Epidemiology Network of Arteriopathy (GENOA),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01229-3,2022,False,True,False
Immune profiles and DNA methylation alterations related with non-muscle-invasive bladder cancer outcomes,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01234-6,2022,False,False,False
Association of prenatal alcohol exposure with offspring DNA methylation in mammals: a systematic review of the evidence,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01231-9,2022,False,False,False
Leptin promoter methylation in female patients with painful multisomatoform disorder and chronic widespread pain,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01235-5,2022,False,False,False
A deep learning model for early risk prediction of heart failure with preserved ejection fraction by DNA methylation profiles combined with clinical features,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01232-8,2022,False,True,False
A novel DNA methylation signature associated with lymph node metastasis status in early gastric cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01219-x,2022,False,False,False
Gender-affirming hormone therapy induces specific DNA methylation changes in blood,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01236-4,2022,False,False,False
Novel epigenetic network biomarkers for early detection of esophageal cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01243-5,2022,False,False,False
Bladder cancer detection in urine using DNA methylation markers: a technical and prospective preclinical validation,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01240-8,2022,False,True,False
Aberrant epigenetic and transcriptional events associated with breast cancer risk,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01239-1,2022,False,False,False
Epigenome-wide DNA methylation profiling of conditioned pain modulation in individuals with non-specific chronic low back pain,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01265-z,2022,False,False,False
Regulation of oxytocin receptor gene expression in obsessive–compulsive disorder: a possible role for the microbiota-host epigenetic axis,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01264-0,2022,False,True,False
Predicting male fertility from the sperm methylome: application to 120 bulls with hundreds of artificial insemination records,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01275-x,2022,False,False,False
Epigenome-wide association study of bronchopulmonary dysplasia in preterm infants: results from the discovery-BPD program,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01272-0,2022,False,True,False
"Batch-effect detection, correction and characterisation in Illumina HumanMethylation450 and MethylationEPIC BeadChip array data",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01277-9,2022,False,False,False
The mediating effect of DNA methylation in the association between maternal sleep during pregnancy and offspring adiposity status: a prospective cohort study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01284-w,2022,False,False,False
Maternal iron status in early pregnancy and DNA methylation in offspring: an epigenome-wide meta-analysis,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01276-w,2022,False,True,False
"Androgen receptor reprogramming demarcates prognostic, context-dependent gene sets in primary and metastatic prostate cancer",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01278-8,2022,False,False,False
Characterising sex differences of autosomal DNA methylation in whole blood using the Illumina EPIC array,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01279-7,2022,False,False,False
Genome-wide promoter methylation profiling in a cellular model of melanoma progression reveals markers of malignancy and metastasis that predict melanoma survival,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01291-x,2022,True,False,False
DNA methylation and expression profiles of placenta and umbilical cord blood reveal the characteristics of gestational diabetes mellitus patients and offspring,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01289-5,2022,False,False,False
Cross talk between acetylation and methylation regulators reveals histone modifier expression patterns posing prognostic and therapeutic implications on patients with colon cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01290-y,2022,False,False,False
Persistent blood DNA methylation changes one year after SARS-CoV-2 infection,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01313-8,2022,False,False,False
An epigenome-wide study of DNA methylation profiles and lung function among American Indians in the Strong Heart Study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01294-8,2022,False,True,False
"JIB-04, a histone demethylase Jumonji C domain inhibitor, regulates phenotypic switching of vascular smooth muscle cells",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01321-8,2022,False,False,False
DNA methylation analysis of normal colon organoids from familial adenomatous polyposis patients reveals novel insight into colon cancer development,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01324-5,2022,False,False,False
Discovery and validation of tissue-specific DNA methylation as noninvasive diagnostic markers for colorectal cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01312-9,2022,False,False,False
OXTR DNA methylation differentiates men on the obesity spectrum with and without binge eating disorder,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01318-3,2022,False,False,False
Integrated single-cell RNA-seq and DNA methylation reveal the effects of air pollution in patients with recurrent spontaneous abortion,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01327-2,2022,False,False,False
"Serum level of total histone 3, H3K4me3, and H3K27ac after non-emergent cardiac surgery suggests the persistence of smoldering inflammation at 3 months in an adult population",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01331-6,2022,False,False,False
Regional gain and global loss of 5-hydroxymethylcytosine coexist in genitourinary cancers and regulate different oncogenic pathways,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01333-4,2022,False,False,False
Comprehensive comparison between azacytidine and decitabine treatment in an acute myeloid leukemia cell line,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01329-0,2022,False,False,False
Altered methylation pattern in EXOC4 is associated with stroke outcome: an epigenome-wide association study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01340-5,2022,False,False,False
5-Hydroxymethylation alterations in cell-free DNA reflect molecular distinctions of diffuse large B cell lymphoma at different primary sites,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01344-1,2022,True,True,False
Whole blood methylome-derived features to discriminate endocrine hypertension,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01347-y,2022,False,False,False
An examination of mediation by DNA methylation on birthweight differences induced by assisted reproductive technologies,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01381-w,2022,False,True,False
Dynamic patterns of blood lipids and DNA methylation in response to statin therapy,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01375-8,2022,False,True,False
Blood DNA methylation signatures of lifestyle exposures: tobacco and alcohol consumption,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01376-7,2022,False,True,False
Epigenetically regulated ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01364-x,2022,False,False,False
Incorporation of DNA methylation quantitative trait loci (mQTLs) in epigenome-wide association analysis: application to birthweight effects in neonatal whole blood,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01385-6,2022,False,True,False
Identified in blood diet-related methylation changes stratify liver biopsies of NAFLD patients according to fibrosis grade,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01377-6,2022,False,True,False
 methylation-mediated gene silencing predicts adverse prognosis in acute myeloid leukemia,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01373-w,2022,False,False,False
"A randomized, phase II trial of oral azacitidine (CC-486) in patients with resected pancreatic adenocarcinoma at high risk for recurrence",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01367-8,2022,False,False,False
The association of accelerated epigenetic age with all-cause mortality in cardiac catheterization patients as mediated by vascular and cardiometabolic outcomes,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01380-x,2022,False,False,False
Increased copy number of imprinted genes in the chromosomal region 20q11-q13.32 is associated with resistance to antitumor agents in cancer cell lines,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01368-7,2022,False,False,False
Defining post-acute COVID-19 syndrome (PACS) by an epigenetic biosignature in peripheral blood mononuclear cells,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01398-1,2022,False,False,False
Identification of differentially methylated regions in rare diseases from a single-patient perspective,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01403-7,2022,False,True,False
"Comparative analysis of the DNA methylation landscape in CD4, CD8, and B memory lineages",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01399-0,2022,False,False,False
LINE-1 hypomethylation is associated with poor outcomes in locoregionally advanced oropharyngeal cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01386-5,2022,True,False,False
